2020-07-01 13:01, 24, IC
2020-07-01 13:02, 23, IC
2020-07-01 13:02, 37, CG
2020-07-01 13:02, 24, CG
2020-07-01 13:02, 20, IC
2020-07-01 13:02, 27, IC
2020-07-01 13:03, 23, CG
2020-07-01 13:03, 25, CG
2020-07-01 13:03, 24, CG
2020-07-01 13:03, 16, CG
2020-07-01 13:04, 24, IC
2020-07-01 13:04, 25, CG
2020-07-01 13:04, 26, CG
2020-07-01 13:04, 22, IC
2020-07-01 13:04, 36, IC
2020-07-01 13:05, 24, IC
2020-07-01 13:05, 35, IC
2020-07-01 13:05, 25, CG
2020-07-01 13:05, 10, CG
2020-07-01 13:05, 24, CG
2020-07-01 13:06, 24, CG
2020-07-01 13:06, 30, CG
2020-07-01 13:06, 23, CG
2020-07-01 13:06, 23, IC
2020-07-01 13:06, 22, CG
2020-07-01 13:06, 22, IC
2020-07-01 13:06, 21, IC
2020-07-01 13:06, 21, CG
2020-07-01 13:07, 30, IC
2020-07-01 13:07, 30, CG
2020-07-01 13:07, 27, CG
2020-07-01 13:07, 31, CG
2020-07-01 13:07, 25, CG
2020-07-01 13:07, 24, CG
2020-07-01 13:08, 24, IC
2020-07-01 13:08, 34, IC
2020-07-01 13:08, 31, IC
2020-07-01 13:08, 17, CG
2020-07-01 13:08, 33, IC
2020-07-01 13:08, 30, IC
2020-07-01 13:08, 35, CG
2020-07-01 13:08, 31, CG
2020-07-01 13:08, 29, IC
2020-07-01 13:08, 29, CG
2020-07-01 13:09, 25, IC
2020-07-01 13:09, 31, CG
2020-07-01 13:09, 38, CG
2020-07-01 13:10, 29, IC
2020-07-01 13:10, 24, CG
2020-07-01 13:10, 34, IC
2020-07-01 13:10, 25, IC
2020-07-01 13:10, 25, CG
2020-07-01 13:10, 30, CG
2020-07-01 13:10, 30, IC
2020-07-01 13:11, 15, IC
2020-07-01 13:11, 31, IC
2020-07-01 13:11, 32, CG
2020-07-01 13:11, 30, IC
2020-07-01 13:11, 29, CG
2020-07-01 13:12, 31, IC
2020-07-01 13:12, 31, CG
2020-07-01 13:12, 25, IC
2020-07-01 13:12, 24, IC
2020-07-01 13:12, 26, CG
2020-07-01 13:12, 26, IC
2020-07-01 13:12, 32, IC
2020-07-01 13:12, 28, CG
2020-07-01 13:13, 33, IC
2020-07-01 13:13, 38, CG
2020-07-01 13:13, 29, CG
2020-07-01 13:13, 34, CG
2020-07-01 13:13, 32, CG
2020-07-01 13:13, 30, CG
2020-07-01 13:14, 36, IC
2020-07-01 13:14, 35, IC
2020-07-01 13:14, 32, IC
2020-07-01 13:14, 39, CG
2020-07-01 13:14, 33, CG
2020-07-01 13:14, 34, CG
2020-07-01 13:14, 32, CG
2020-07-01 13:14, 38, CG
2020-07-01 13:14, 31, IC
2020-07-01 13:15, 37, IC
2020-07-01 13:15, 36, IC
2020-07-01 13:15, 23, IC
2020-07-01 13:15, 35, CG
2020-07-01 13:15, 35, IC
2020-07-01 13:15, 26, IC
2020-07-01 13:15, 33, IC
2020-07-01 13:15, 33, CG
2020-07-01 13:16, 39, CG
2020-07-01 13:16, 34, IC
2020-07-01 13:16, 21, IC
2020-07-01 13:16, 30, IC
2020-07-01 13:16, 33, CG
2020-07-01 13:16, 31, IC
2020-07-01 13:16, 31, CG
2020-07-01 13:16, 37, CG
2020-07-01 13:16, 23, IC
2020-07-01 13:16, 27, IC
2020-07-01 13:17, 32, IC
2020-07-01 13:17, 33, CG
2020-07-01 13:17, 33, IC
2020-07-01 13:17, 32, CG
2020-07-01 13:17, 35, CG
2020-07-01 13:18, 34, CG
2020-07-01 13:18, 33, CG
2020-07-01 13:18, 28, CG
2020-07-01 13:18, 35, IC
2020-07-01 13:18, 35, CG
2020-07-01 13:18, 32, IC
2020-07-01 13:18, 36, CG
2020-07-01 13:18, 34, IC
2020-07-01 13:19, 33, IC
2020-07-01 13:19, 22, IC
2020-07-01 13:19, 34, IC
2020-07-01 13:19, 35, CG
2020-07-01 13:19, 24, CG
2020-07-01 13:19, 36, CG
2020-07-01 13:19, 37, IC
2020-07-01 13:20, 32, CG
2020-07-01 13:20, 31, CG
2020-07-01 13:21, 31, IC
2020-07-01 13:21, 10, CG
2020-07-01 13:21, 33, CG
2020-07-01 13:21, 39, IC
2020-07-01 13:22, 31, CG
2020-07-01 13:22, 27, IC
2020-07-01 13:22, 32, IC
2020-07-01 13:22, 28, IC
2020-07-01 13:22, 32, CG
2020-07-01 13:22, 28, CG
2020-07-01 13:22, 33, IC
2020-07-01 13:23, 32, CG
2020-07-01 13:23, 35, CG
2020-07-01 13:23, 34, CG
2020-07-01 13:23, 36, CG
2020-07-01 13:23, 12, CG
2020-07-01 13:23, 27, CG
2020-07-01 13:23, 33, CG
2020-07-01 13:23, 33, IC
2020-07-01 13:23, 26, IC
2020-07-01 13:24, 28, IC
2020-07-01 13:24, 35, IC
2020-07-01 13:24, 39, IC
2020-07-01 13:25, 29, IC
2020-07-01 13:25, 30, CG
2020-07-01 13:25, 35, IC
2020-07-01 13:25, 27, IC
2020-07-01 13:26, 34, IC
2020-07-01 13:26, 33, IC
2020-07-01 13:26, 35, CG
2020-07-01 13:26, 35, IC
2020-07-01 13:27, 35, CG
2020-07-01 13:27, 34, IC
2020-07-01 13:27, 35, IC
